key,rgb_path,depth_path,paired,rgb_shape,depth_shape,rgb_mtime,depth_mtime,mtime_delta_sec,note
0314,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0314.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0314.png,1,720x1280x3,720x1280,2026-04-15T19:10:02,2026-04-15T19:10:02,0.000,
0315,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0315.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0315.png,1,720x1280x3,720x1280,2026-04-15T19:10:06,2026-04-15T19:10:06,0.000,
0316,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0316.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0316.png,1,720x1280x3,720x1280,2026-04-15T19:10:06,2026-04-15T19:10:06,0.000,
0317,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0317.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0317.png,1,720x1280x3,720x1280,2026-04-15T19:10:06,2026-04-15T19:10:06,0.000,
0318,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0318.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0318.png,1,720x1280x3,720x1280,2026-04-15T19:10:08,2026-04-15T19:10:08,0.000,
0319,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0319.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0319.png,1,720x1280x3,720x1280,2026-04-15T19:10:14,2026-04-15T19:10:14,0.000,
0320,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0320.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0320.png,1,720x1280x3,720x1280,2026-04-15T19:10:14,2026-04-15T19:10:14,0.000,
0321,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0321.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0321.png,1,720x1280x3,720x1280,2026-04-15T19:10:14,2026-04-15T19:10:14,0.000,
0322,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0322.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0322.png,1,720x1280x3,720x1280,2026-04-15T19:10:16,2026-04-15T19:10:16,0.000,
0323,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0323.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0323.png,1,720x1280x3,720x1280,2026-04-15T19:10:24,2026-04-15T19:10:24,0.000,
0324,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0324.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0324.png,1,720x1280x3,720x1280,2026-04-15T19:10:26,2026-04-15T19:10:26,0.000,
0325,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0325.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0325.png,1,720x1280x3,720x1280,2026-04-15T19:10:36,2026-04-15T19:10:36,0.000,
0326,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0326.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0326.png,1,720x1280x3,720x1280,2026-04-15T19:10:36,2026-04-15T19:10:36,0.000,
0327,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0327.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0327.png,1,720x1280x3,720x1280,2026-04-15T19:10:36,2026-04-15T19:10:36,0.000,
0328,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0328.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0328.png,1,720x1280x3,720x1280,2026-04-15T19:10:38,2026-04-15T19:10:38,0.000,
0329,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0329.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0329.png,1,720x1280x3,720x1280,2026-04-15T19:10:38,2026-04-15T19:10:38,0.000,
0330,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0330.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0330.png,1,720x1280x3,720x1280,2026-04-15T19:10:38,2026-04-15T19:10:38,0.000,
0331,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0331.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0331.png,1,720x1280x3,720x1280,2026-04-15T19:10:38,2026-04-15T19:10:38,0.000,
0332,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0332.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0332.png,1,720x1280x3,720x1280,2026-04-15T19:10:40,2026-04-15T19:10:40,0.000,
0333,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0333.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0333.png,1,720x1280x3,720x1280,2026-04-16T09:51:12,2026-04-16T09:51:12,0.000,
0334,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0334.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0334.png,1,720x1280x3,720x1280,2026-04-16T09:51:14,2026-04-16T09:51:14,0.000,
0335,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0335.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0335.png,1,720x1280x3,720x1280,2026-04-16T09:51:34,2026-04-16T09:51:34,0.000,
0336,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0336.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0336.png,1,720x1280x3,720x1280,2026-04-16T09:51:34,2026-04-16T09:51:34,0.000,
0337,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0337.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0337.png,1,720x1280x3,720x1280,2026-04-16T09:51:34,2026-04-16T09:51:34,0.000,
0338,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0338.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0338.png,1,720x1280x3,720x1280,2026-04-16T09:51:52,2026-04-16T09:51:52,0.000,
0339,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0339.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0339.png,1,720x1280x3,720x1280,2026-04-16T09:51:52,2026-04-16T09:51:52,0.000,
0340,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0340.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0340.png,1,720x1280x3,720x1280,2026-04-16T09:51:58,2026-04-16T09:51:58,0.000,
0341,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0341.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0341.png,1,720x1280x3,720x1280,2026-04-16T09:51:58,2026-04-16T09:51:58,0.000,
0342,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0342.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0342.png,1,720x1280x3,720x1280,2026-04-16T09:52:04,2026-04-16T09:52:04,0.000,
0343,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0343.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0343.png,1,720x1280x3,720x1280,2026-04-16T09:52:04,2026-04-16T09:52:04,0.000,
0344,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0344.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0344.png,1,720x1280x3,720x1280,2026-04-16T09:52:18,2026-04-16T09:52:18,0.000,
0345,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0345.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0345.png,1,720x1280x3,720x1280,2026-04-16T09:52:18,2026-04-16T09:52:18,0.000,
0346,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0346.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0346.png,1,720x1280x3,720x1280,2026-04-16T09:52:20,2026-04-16T09:52:20,0.000,
0347,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0347.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0347.png,1,720x1280x3,720x1280,2026-04-16T09:52:40,2026-04-16T09:52:40,0.000,
0348,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0348.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0348.png,1,720x1280x3,720x1280,2026-04-16T09:52:40,2026-04-16T09:52:40,0.000,
0349,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0349.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0349.png,1,720x1280x3,720x1280,2026-04-16T09:52:58,2026-04-16T09:52:58,0.000,
0350,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0350.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0350.png,1,720x1280x3,720x1280,2026-04-16T09:52:58,2026-04-16T09:52:58,0.000,
0351,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0351.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0351.png,1,720x1280x3,720x1280,2026-04-16T09:52:58,2026-04-16T09:52:58,0.000,
0352,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0352.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0352.png,1,720x1280x3,720x1280,2026-04-16T09:53:10,2026-04-16T09:53:10,0.000,
0353,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0353.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0353.png,1,720x1280x3,720x1280,2026-04-16T09:53:12,2026-04-16T09:53:12,0.000,
0354,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0354.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0354.png,1,720x1280x3,720x1280,2026-04-16T09:53:22,2026-04-16T09:53:22,0.000,
0355,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0355.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0355.png,1,720x1280x3,720x1280,2026-04-16T09:53:22,2026-04-16T09:53:22,0.000,
0356,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0356.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0356.png,1,720x1280x3,720x1280,2026-04-16T09:53:28,2026-04-16T09:53:28,0.000,
0357,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0357.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0357.png,1,720x1280x3,720x1280,2026-04-16T09:53:32,2026-04-16T09:53:32,0.000,
0358,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0358.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0358.png,1,720x1280x3,720x1280,2026-04-16T09:53:38,2026-04-16T09:53:38,0.000,
0359,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0359.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0359.png,1,720x1280x3,720x1280,2026-04-16T09:53:40,2026-04-16T09:53:40,0.000,
0360,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0360.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0360.png,1,720x1280x3,720x1280,2026-04-16T09:53:44,2026-04-16T09:53:44,0.000,
0361,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0361.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0361.png,1,720x1280x3,720x1280,2026-04-16T09:53:46,2026-04-16T09:53:46,0.000,
0362,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0362.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0362.png,1,720x1280x3,720x1280,2026-04-16T09:53:54,2026-04-16T09:53:56,2.000,
0363,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0363.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0363.png,1,720x1280x3,720x1280,2026-04-16T09:53:56,2026-04-16T09:53:56,0.000,
0364,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0364.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0364.png,1,720x1280x3,720x1280,2026-04-16T09:54:04,2026-04-16T09:54:04,0.000,
0365,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0365.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0365.png,1,720x1280x3,720x1280,2026-04-16T09:54:06,2026-04-16T09:54:06,0.000,
0366,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0366.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0366.png,1,720x1280x3,720x1280,2026-04-16T09:54:10,2026-04-16T09:54:10,0.000,
0367,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0367.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0367.png,1,720x1280x3,720x1280,2026-04-16T09:54:12,2026-04-16T09:54:12,0.000,
0368,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0368.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0368.png,1,720x1280x3,720x1280,2026-04-16T09:54:18,2026-04-16T09:54:18,0.000,
0369,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0369.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0369.png,1,720x1280x3,720x1280,2026-04-16T09:54:20,2026-04-16T09:54:20,0.000,
0370,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0370.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0370.png,1,720x1280x3,720x1280,2026-04-16T09:54:28,2026-04-16T09:54:28,0.000,
0371,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0371.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0371.png,1,720x1280x3,720x1280,2026-04-16T09:54:36,2026-04-16T09:54:36,0.000,
0372,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0372.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0372.png,1,720x1280x3,720x1280,2026-04-16T09:54:38,2026-04-16T09:54:38,0.000,
0373,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0373.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0373.png,1,720x1280x3,720x1280,2026-04-16T09:54:44,2026-04-16T09:54:44,0.000,
0374,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0374.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0374.png,1,720x1280x3,720x1280,2026-04-16T09:54:46,2026-04-16T09:54:46,0.000,
0375,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0375.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0375.png,1,720x1280x3,720x1280,2026-04-16T09:54:54,2026-04-16T09:54:54,0.000,
0376,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0376.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0376.png,1,720x1280x3,720x1280,2026-04-16T09:54:56,2026-04-16T09:54:56,0.000,
0377,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0377.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0377.png,1,720x1280x3,720x1280,2026-04-16T09:55:06,2026-04-16T09:55:06,0.000,
0378,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0378.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0378.png,1,720x1280x3,720x1280,2026-04-16T09:55:06,2026-04-16T09:55:06,0.000,
0379,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0379.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0379.png,1,720x1280x3,720x1280,2026-04-16T09:55:14,2026-04-16T09:55:14,0.000,
0380,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0380.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0380.png,1,720x1280x3,720x1280,2026-04-16T09:55:14,2026-04-16T09:55:14,0.000,
0381,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0381.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0381.png,1,720x1280x3,720x1280,2026-04-16T09:55:20,2026-04-16T09:55:20,0.000,
0382,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0382.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0382.png,1,720x1280x3,720x1280,2026-04-16T09:55:20,2026-04-16T09:55:20,0.000,
0383,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0383.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0383.png,1,720x1280x3,720x1280,2026-04-16T09:55:28,2026-04-16T09:55:28,0.000,
0384,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0384.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0384.png,1,720x1280x3,720x1280,2026-04-16T09:55:28,2026-04-16T09:55:28,0.000,
0385,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0385.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0385.png,1,720x1280x3,720x1280,2026-04-16T09:55:32,2026-04-16T09:55:32,0.000,
0386,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0386.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0386.png,1,720x1280x3,720x1280,2026-04-16T09:55:34,2026-04-16T09:55:34,0.000,
0387,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0387.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0387.png,1,720x1280x3,720x1280,2026-04-16T09:55:48,2026-04-16T09:55:48,0.000,
0388,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0388.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0388.png,1,720x1280x3,720x1280,2026-04-16T09:55:48,2026-04-16T09:55:48,0.000,
0389,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0389.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0389.png,1,720x1280x3,720x1280,2026-04-16T09:55:48,2026-04-16T09:55:48,0.000,
0390,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0390.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0390.png,1,720x1280x3,720x1280,2026-04-16T09:55:58,2026-04-16T09:55:58,0.000,
0391,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0391.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0391.png,1,720x1280x3,720x1280,2026-04-16T09:55:58,2026-04-16T09:55:58,0.000,
0392,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0392.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0392.png,1,720x1280x3,720x1280,2026-04-16T09:56:06,2026-04-16T09:56:06,0.000,
0393,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0393.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0393.png,1,720x1280x3,720x1280,2026-04-16T09:56:06,2026-04-16T09:56:06,0.000,
0394,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0394.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0394.png,1,720x1280x3,720x1280,2026-04-16T09:56:18,2026-04-16T09:56:18,0.000,
0395,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0395.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0395.png,1,720x1280x3,720x1280,2026-04-16T09:56:24,2026-04-16T09:56:24,0.000,
0396,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0396.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0396.png,1,720x1280x3,720x1280,2026-04-16T09:56:34,2026-04-16T09:56:34,0.000,
0397,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0397.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0397.png,1,720x1280x3,720x1280,2026-04-16T09:56:34,2026-04-16T09:56:34,0.000,
0398,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0398.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0398.png,1,720x1280x3,720x1280,2026-04-16T09:56:44,2026-04-16T09:56:44,0.000,
0399,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0399.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0399.png,1,720x1280x3,720x1280,2026-04-16T09:56:46,2026-04-16T09:56:46,0.000,
0400,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0400.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0400.png,1,720x1280x3,720x1280,2026-04-16T09:56:58,2026-04-16T09:56:58,0.000,
0401,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0401.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0401.png,1,720x1280x3,720x1280,2026-04-16T09:57:04,2026-04-16T09:57:04,0.000,
0402,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0402.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0402.png,1,720x1280x3,720x1280,2026-04-16T09:57:16,2026-04-16T09:57:16,0.000,
0403,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0403.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0403.png,1,720x1280x3,720x1280,2026-04-16T09:57:18,2026-04-16T09:57:18,0.000,
0404,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0404.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0404.png,1,720x1280x3,720x1280,2026-04-16T09:57:30,2026-04-16T09:57:30,0.000,
0405,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0405.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0405.png,1,720x1280x3,720x1280,2026-04-16T09:57:30,2026-04-16T09:57:30,0.000,
0406,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0406.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0406.png,1,720x1280x3,720x1280,2026-04-16T09:57:38,2026-04-16T09:57:38,0.000,
0407,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0407.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0407.png,1,720x1280x3,720x1280,2026-04-16T09:57:40,2026-04-16T09:57:40,0.000,
0408,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0408.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0408.png,1,720x1280x3,720x1280,2026-04-16T09:57:48,2026-04-16T09:57:48,0.000,
0409,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0409.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0409.png,1,720x1280x3,720x1280,2026-04-16T09:57:48,2026-04-16T09:57:48,0.000,
0410,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0410.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0410.png,1,720x1280x3,720x1280,2026-04-16T09:58:04,2026-04-16T09:58:04,0.000,
0411,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0411.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0411.png,1,720x1280x3,720x1280,2026-04-16T09:58:04,2026-04-16T09:58:04,0.000,
0412,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0412.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0412.png,1,720x1280x3,720x1280,2026-04-16T09:58:10,2026-04-16T09:58:10,0.000,
0413,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0413.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0413.png,1,720x1280x3,720x1280,2026-04-16T09:58:22,2026-04-16T09:58:22,0.000,
0414,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0414.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0414.png,1,720x1280x3,720x1280,2026-04-16T09:58:22,2026-04-16T09:58:22,0.000,
0415,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0415.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0415.png,1,720x1280x3,720x1280,2026-04-16T09:58:22,2026-04-16T09:58:22,0.000,
0416,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0416.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0416.png,1,720x1280x3,720x1280,2026-04-16T09:58:34,2026-04-16T09:58:34,0.000,
